id,Date,State,Total Confirmed Cases,Total Deaths
3812,Fri 12/11,Iowa,253612,3193
3813,Fri 12/11,Kansas,188610,2072
3814,Fri 12/11,Kentucky,220898,2416
3815,Fri 12/11,Louisiana,264191,6767
3816,Fri 12/11,Maine,15206,250
3817,Fri 12/11,Maryland,228792,5064
3818,Fri 12/11,Massachusetts,280436,11257
3819,Fri 12/11,Michigan,459811,10961
3820,Fri 12/11,Minnesota,371027,4351
3821,Fri 12/11,Mississippi,175282,4124
3822,Fri 12/11,Missouri,355147,4704
3823,Fri 12/11,Montana,71931,805
3824,Fri 12/11,Nebraska,147037,1363
3825,Fri 12/11,Nevada,181922,2488
3826,Fri 12/11,New Hampshire,29460,590
3827,Fri 12/11,New Jersey,392124,17662
3828,Fri 12/11,New Mexico,116565,1889
3829,Fri 12/11,New York,759765,34983
3830,Fri 12/11,North Carolina,424991,5791
3831,Fri 12/11,North Dakota,87220,1136
3832,Fri 12/11,Northern Mariana Islands,113,2
3833,Fri 12/11,Ohio,542209,7426
3834,Fri 12/11,Oklahoma,229353,2007
3835,Fri 12/11,Oregon,91434,1147
3836,Fri 12/11,Pennsylvania,475844,12298
3837,Fri 12/11,Puerto Rico,94617,1249
3838,Fri 12/11,Rhode Island,70818,1509
3839,Fri 12/11,South Carolina,245226,4673
3840,Fri 12/11,South Dakota,89672,1210
3841,Fri 12/11,Tennessee,425954,5271
3842,Fri 12/11,Texas,1461943,24208
3843,Fri 12/11,Utah,228146,1027
3844,Fri 12/11,Vermont,5541,93
3845,Fri 12/11,Virgin Islands,1791,23
3846,Fri 12/11,Virginia,274438,4370
3847,Fri 12/11,Washington,204484,3097
3848,Fri 12/11,West Virginia,60637,938
3849,Fri 12/11,Wisconsin,461367,4272
3850,Fri 12/11,Wyoming,38785,321
3851,Sat 12/12,Alabama,292841,4102
3852,Sat 12/12,Alaska,40293,169
3853,Sat 12/12,Arizona,405656,7340
3854,Sat 12/12,Arkansas,184252,2911
3855,Sat 12/12,California,1554863,20958
3856,Sat 12/12,Colorado,287364,3916
3857,Sat 12/12,Connecticut,146761,5363
3858,Sat 12/12,Delaware,44876,815
3859,Sat 12/12,District of Columbia,24643,713
3860,Sat 12/12,Florida,1116965,19784
3861,Sat 12/12,Georgia,518973,9779
3862,Sat 12/12,Guam,8059,118
3863,Sat 12/12,Hawaii,19225,269
3864,Sat 12/12,Idaho,120703,1173
3865,Sat 12/12,Illinois,843328,15232
3866,Sat 12/12,Indiana,422368,6758
3867,Sat 12/12,Iowa,255009,3208
3868,Sat 12/12,Kansas,188610,2072
3869,Sat 12/12,Kentucky,224155,2446
3870,Sat 12/12,Louisiana,264191,6767
3871,Sat 12/12,Maine,15620,257
3872,Sat 12/12,Maryland,232172,5100
3873,Sat 12/12,Massachusetts,285725,11307
3874,Sat 12/12,Michigan,464368,11186
3875,Sat 12/12,Minnesota,375457,4418
3876,Sat 12/12,Mississippi,177947,4180
3877,Sat 12/12,Missouri,360623,4754
3878,Sat 12/12,Montana,72659,816
3879,Sat 12/12,Nebraska,147792,1385
3880,Sat 12/12,Nevada,184527,2530
3881,Sat 12/12,New Hampshire,30244,600
3882,Sat 12/12,New Jersey,398364,17732
3883,Sat 12/12,New Mexico,118358,1913
3884,Sat 12/12,New York,770804,35074
3885,Sat 12/12,North Carolina,430325,5831
3886,Sat 12/12,North Dakota,87596,1158
3887,Sat 12/12,Northern Mariana Islands,113,2
3888,Sat 12/12,Ohio,553461,7477
3889,Sat 12/12,Oklahoma,233336,2042
3890,Sat 12/12,Oregon,92839,1155
3891,Sat 12/12,Pennsylvania,485901,12489
3892,Sat 12/12,Puerto Rico,95338,1266
3893,Sat 12/12,Rhode Island,70818,1509
3894,Sat 12/12,South Carolina,248798,4685
3895,Sat 12/12,South Dakota,90407,1243
3896,Sat 12/12,Tennessee,432246,5344
3897,Sat 12/12,Texas,1473318,24400
3898,Sat 12/12,Utah,231821,1039
3899,Sat 12/12,Vermont,5626,95
3900,Sat 12/12,Virgin Islands,1791,23
3901,Sat 12/12,Virginia,278615,4409
3902,Sat 12/12,Washington,207399,3043
3903,Sat 12/12,West Virginia,62151,966
3904,Sat 12/12,Wisconsin,465991,4329
3905,Sat 12/12,Wyoming,38907,321
3906,Sun 12/13,Alabama,295631,4102
3907,Sun 12/13,Alaska,40934,169
3908,Sun 12/13,Arizona,408646,7357
3909,Sun 12/13,Arkansas,185702,2945
3910,Sun 12/13,California,1590670,21043
3911,Sun 12/13,Colorado,289679,3982
3912,Sun 12/13,Connecticut,146761,5363
3913,Sun 12/13,Delaware,45460,816
3914,Sun 12/13,District of Columbia,24874,715
3915,Sun 12/13,Florida,1125923,19865
3916,Sun 12/13,Georgia,523580,9781
3917,Sun 12/13,Guam,8075,119
3918,Sun 12/13,Hawaii,19302,272
3919,Sun 12/13,Idaho,121243,1179
3920,Sun 12/13,Illinois,850412,15340
3921,Sun 12/13,Indiana,428275,6805
3922,Sun 12/13,Iowa,256249,3209
3923,Sun 12/13,Kansas,188660,2072
3924,Sun 12/13,Kentucky,226604,2453
3925,Sun 12/13,Louisiana,268613,6818
3926,Sun 12/13,Maine,15923,257
3927,Sun 12/13,Maryland,234975,5117
3928,Sun 12/13,Massachusetts,290578,11349
3929,Sun 12/13,Michigan,464606,11186
3930,Sun 12/13,Minnesota,378882,4503
3931,Sun 12/13,Mississippi,179447,4199
3932,Sun 12/13,Missouri,363246,4761
3933,Sun 12/13,Montana,73303,818
3934,Sun 12/13,Nebraska,149044,1389
3935,Sun 12/13,Nevada,187502,2545
3936,Sun 12/13,New Hampshire,30956,603
3937,Sun 12/13,New Jersey,402518,17751
3938,Sun 12/13,New Mexico,119800,1957
3939,Sun 12/13,New York,780831,35198
3940,Sun 12/13,North Carolina,436655,5855
3941,Sun 12/13,North Dakota,87877,1158
3942,Sun 12/13,Northern Mariana Islands,113,2
3943,Sun 12/13,Ohio,562727,7492
3944,Sun 12/13,Oklahoma,237668,2064
3945,Sun 12/13,Oregon,93853,1158
3946,Sun 12/13,Pennsylvania,495906,12613
3947,Sun 12/13,Puerto Rico,96046,1272
3948,Sun 12/13,Rhode Island,70818,1509
3949,Sun 12/13,South Carolina,252206,4739
3950,Sun 12/13,South Dakota,91038,1259
3951,Sun 12/13,Tennessee,442707,5406
3952,Sun 12/13,Texas,1480047,24501
3953,Sun 12/13,Utah,233904,1055
3954,Sun 12/13,Vermont,5753,95
3955,Sun 12/13,Virgin Islands,1791,23
3956,Sun 12/13,Virginia,281909,4411
3957,Sun 12/13,Washington,209385,3045
3958,Sun 12/13,West Virginia,63217,968
3959,Sun 12/13,Wisconsin,468956,4344
3960,Sun 12/13,Wyoming,39360,321
3961,Mon 12/14,Alabama,297895,4102
3962,Mon 12/14,Alaska,41363,169
3963,Mon 12/14,Arizona,420459,7358
3964,Mon 12/14,Arkansas,187057,2990
3965,Mon 12/14,California,1620870,21196
3966,Mon 12/14,Colorado,291645,4015
3967,Mon 12/14,Connecticut,153992,5444
3968,Mon 12/14,Delaware,46457,816
3969,Mon 12/14,District of Columbia,25038,716
3970,Mon 12/14,Florida,1134375,20002
3971,Mon 12/14,Georgia,527157,9803
3972,Mon 12/14,Guam,8106,120
3973,Mon 12/14,Hawaii,19489,272
3974,Mon 12/14,Idaho,122679,1199
3975,Mon 12/14,Illinois,857860,15458
3976,Mon 12/14,Indiana,433242,6840
3977,Mon 12/14,Iowa,256902,3269
3978,Mon 12/14,Kansas,193109,2109
3979,Mon 12/14,Kentucky,228668,2472
3980,Mon 12/14,Louisiana,269643,6845
3981,Mon 12/14,Maine,16349,259
3982,Mon 12/14,Maryland,237215,5142
3983,Mon 12/14,Massachusetts,294231,11388
3984,Mon 12/14,Michigan,472166,11282
3985,Mon 12/14,Minnesota,381900,4521
3986,Mon 12/14,Mississippi,181095,4204
3987,Mon 12/14,Missouri,367510,4787
3988,Mon 12/14,Montana,73356,818
3989,Mon 12/14,Nebraska,149620,1432
3990,Mon 12/14,Nevada,189805,2557
3991,Mon 12/14,New Hampshire,31875,604
3992,Mon 12/14,New Jersey,407316,17775
3993,Mon 12/14,New Mexico,121299,1978
3994,Mon 12/14,New York,789815,35288
3995,Mon 12/14,North Carolina,441721,5899
3996,Mon 12/14,North Dakota,88073,1163
3997,Mon 12/14,Northern Mariana Islands,113,2
3998,Mon 12/14,Ohio,570602,7551
3999,Mon 12/14,Oklahoma,239767,2072
4000,Mon 12/14,Oregon,95042,1168
4001,Mon 12/14,Pennsylvania,505422,12668
4002,Mon 12/14,Puerto Rico,96600,1282
4003,Mon 12/14,Rhode Island,74071,1555
4004,Mon 12/14,South Carolina,254776,4751
4005,Mon 12/14,South Dakota,91354,1259
4006,Mon 12/14,Tennessee,452476,5484
4007,Mon 12/14,Texas,1493857,24582
4008,Mon 12/14,Utah,235872,1065
4009,Mon 12/14,Vermont,5857,96
4010,Mon 12/14,Virgin Islands,1807,23
4011,Mon 12/14,Virginia,285149,4414
4012,Mon 12/14,Washington,212342,3084
4013,Mon 12/14,West Virginia,64394,978
4014,Mon 12/14,Wisconsin,471285,4359
4015,Mon 12/14,Wyoming,39775,321
4016,Tue 12/15,Alabama,301533,4124
4017,Tue 12/15,Alaska,41645,172
4018,Tue 12/15,Arizona,427121,7428
4019,Tue 12/15,Arkansas,189198,3016
4020,Tue 12/15,California,1655086,21483
4021,Tue 12/15,Colorado,295558,4131
4022,Tue 12/15,Connecticut,155462,5466
4023,Tue 12/15,Delaware,47142,826
4024,Tue 12/15,District of Columbia,25339,720
4025,Tue 12/15,Florida,1143786,20081
4026,Tue 12/15,Georgia,534488,9856
4027,Tue 12/15,Guam,8118,120
4028,Tue 12/15,Hawaii,19541,272
4029,Tue 12/15,Idaho,124286,1219
4030,Tue 12/15,Illinois,865261,15591
4031,Tue 12/15,Indiana,437513,6968
4032,Tue 12/15,Iowa,258253,3337
4033,Tue 12/15,Kansas,193555,2109
4034,Tue 12/15,Kentucky,231287,2499
4035,Tue 12/15,Louisiana,272276,6895
4036,Tue 12/15,Maine,16760,265
4037,Tue 12/15,Maryland,239694,5206
4038,Tue 12/15,Massachusetts,298160,11443
4039,Tue 12/15,Michigan,477613,11488
4040,Tue 12/15,Minnesota,384223,4542
4041,Tue 12/15,Mississippi,183300,4252
4042,Tue 12/15,Missouri,370869,4959
4043,Tue 12/15,Montana,74160,826
4044,Tue 12/15,Nebraska,151228,1454
4045,Tue 12/15,Nevada,192109,2609
4046,Tue 12/15,New Hampshire,32545,604
4047,Tue 12/15,New Jersey,411282,17872
4048,Tue 12/15,New Mexico,122557,2006
4049,Tue 12/15,New York,799551,35425
4050,Tue 12/15,North Carolina,447303,5926
4051,Tue 12/15,North Dakota,88401,1176
4052,Tue 12/15,Northern Mariana Islands,113,2
4053,Tue 12/15,Ohio,579357,7654
4054,Tue 12/15,Oklahoma,241991,2086
4055,Tue 12/15,Oregon,96093,1213
4056,Tue 12/15,Pennsylvania,515009,12930
4057,Tue 12/15,Puerto Rico,97034,1294
4058,Tue 12/15,Rhode Island,75237,1570
4059,Tue 12/15,South Carolina,257320,4756
4060,Tue 12/15,South Dakota,91699,1261
4061,Tue 12/15,Tennessee,460454,5557
4062,Tue 12/15,Texas,1513359,24796
4063,Tue 12/15,Utah,237787,1078
4064,Tue 12/15,Vermont,5923,100
4065,Tue 12/15,Virgin Islands,1828,23
4066,Tue 12/15,Virginia,288309,4470
4067,Tue 12/15,Washington,214085,3123
4068,Tue 12/15,West Virginia,65708,1012
4069,Tue 12/15,Wisconsin,475340,4412
4070,Tue 12/15,Wyoming,40064,328
4071,Wed 12/16,Alabama,305640,4198
4072,Wed 12/16,Alaska,42256,174
4073,Wed 12/16,Arizona,431330,7558
4074,Wed 12/16,Arkansas,191504,3074
4075,Wed 12/16,California,1716027,21881
4076,Wed 12/16,Colorado,298492,4192
4077,Wed 12/16,Connecticut,157781,5506
4078,Wed 12/16,Delaware,47929,833
4079,Wed 12/16,District of Columbia,25602,720
4080,Wed 12/16,Florida,1155327,20203
4081,Wed 12/16,Georgia,541086,9913
4082,Wed 12/16,Guam,8137,120
4083,Wed 12/16,Hawaii,19645,276
4084,Wed 12/16,Idaho,125834,1247
4085,Wed 12/16,Illinois,872294,15780
4086,Wed 12/16,Indiana,443734,7101
4087,Wed 12/16,Iowa,260784,3354
4088,Wed 12/16,Kansas,197903,2253
4089,Wed 12/16,Kentucky,234207,2529
4090,Wed 12/16,Louisiana,275545,6933
4091,Wed 12/16,Maine,17311,267
4092,Wed 12/16,Maryland,242057,5270
4093,Wed 12/16,Massachusetts,304112,11513
4094,Wed 12/16,Michigan,482217,11582
4095,Wed 12/16,Minnesota,386471,4634
4096,Wed 12/16,Mississippi,185643,4294
4097,Wed 12/16,Missouri,374010,5043
4098,Wed 12/16,Montana,74764,836
4099,Wed 12/16,Nebraska,152562,1462
4100,Wed 12/16,Nevada,194461,2659
4101,Wed 12/16,New Hampshire,33433,625
4102,Wed 12/16,New Jersey,416983,18003
4103,Wed 12/16,New Mexico,124357,2049
4104,Wed 12/16,New York,808929,35522
4105,Wed 12/16,North Carolina,453628,6030
4106,Wed 12/16,North Dakota,88692,1201
4107,Wed 12/16,Northern Mariana Islands,113,2
4108,Wed 12/16,Ohio,584766,7777
4109,Wed 12/16,Oklahoma,245229,2128
4110,Wed 12/16,Oregon,97625,1267
4111,Wed 12/16,Pennsylvania,525199,13200
4112,Wed 12/16,Puerto Rico,97301,1312
4113,Wed 12/16,Rhode Island,76209,1590
4114,Wed 12/16,South Carolina,260119,4800
4115,Wed 12/16,South Dakota,92604,1300
4116,Wed 12/16,Tennessee,471348,5610
4117,Wed 12/16,Texas,1535323,25078
4118,Wed 12/16,Utah,240715,1102
4119,Wed 12/16,Vermont,6009,105
4120,Wed 12/16,Virgin Islands,1828,23
4121,Wed 12/16,Virginia,292240,4508
4122,Wed 12/16,Washington,215310,3139
4123,Wed 12/16,West Virginia,66849,1039
4124,Wed 12/16,Wisconsin,478162,4499
4125,Wed 12/16,Wyoming,40310,328
4126,Thu 12/17,Alabama,310335,4254
4127,Thu 12/17,Alaska,42639,176
4128,Thu 12/17,Arizona,438514,7711
4129,Thu 12/17,Arkansas,194543,3112
4130,Thu 12/17,California,1761341,22155
4131,Thu 12/17,Colorado,302086,4265
4132,Thu 12/17,Connecticut,160102,5552
4133,Thu 12/17,Delaware,48768,845
4134,Thu 12/17,District of Columbia,25830,725
4135,Thu 12/17,Florida,1168475,20304
4136,Thu 12/17,Georgia,548646,9974
4137,Thu 12/17,Guam,8152,120
4138,Thu 12/17,Hawaii,19781,278
4139,Thu 12/17,Idaho,127224,1266
4140,Thu 12/17,Illinois,881229,15987
4141,Thu 12/17,Indiana,450074,7180
4142,Thu 12/17,Iowa,262210,3451
4143,Thu 12/17,Kansas,198189,2253
4144,Thu 12/17,Kentucky,237160,2575
4145,Thu 12/17,Louisiana,279321,6964
4146,Thu 12/17,Maine,17901,276
4147,Thu 12/17,Maryland,244247,5319
4148,Thu 12/17,Massachusetts,309247,11558
4149,Thu 12/17,Michigan,486831,11793
4150,Thu 12/17,Minnesota,389230,4717
4151,Thu 12/17,Mississippi,187904,4320
4152,Thu 12/17,Missouri,378014,5101
4153,Thu 12/17,Montana,75545,849
4154,Thu 12/17,Nebraska,153761,1472
4155,Thu 12/17,Nevada,197059,2680
4156,Thu 12/17,New Hampshire,34264,629
4157,Thu 12/17,New Jersey,421238,18080
4158,Thu 12/17,New Mexico,126045,2103
4159,Thu 12/17,New York,819427,35647
4160,Thu 12/17,North Carolina,458739,6120
4161,Thu 12/17,North Dakota,89069,1210
4162,Thu 12/17,Northern Mariana Islands,113,2
4163,Thu 12/17,Ohio,596178,7894
4164,Thu 12/17,Oklahoma,248204,2144
4165,Thu 12/17,Oregon,98937,1284
4166,Thu 12/17,Pennsylvania,535231,13442
4167,Thu 12/17,Puerto Rico,98366,1323
4168,Thu 12/17,Rhode Island,77290,1602
4169,Thu 12/17,South Carolina,262774,4843
4170,Thu 12/17,South Dakota,93197,1301
4171,Thu 12/17,Tennessee,480225,5783
4172,Thu 12/17,Texas,1552549,25336
4173,Thu 12/17,Utah,243918,1126
4174,Thu 12/17,Vermont,6149,105
4175,Thu 12/17,Virgin Islands,1878,23
4176,Thu 12/17,Virginia,296093,4553
4177,Thu 12/17,Washington,220628,3170
4178,Thu 12/17,West Virginia,68485,1071
4179,Thu 12/17,Wisconsin,482443,4566
4180,Thu 12/17,Wyoming,40593,351
4181,Fri 12/18,Alabama,315683,4296
4182,Fri 12/18,Alaska,43132,176
4183,Fri 12/18,Arizona,444038,7819
4184,Fri 12/18,Arkansas,197421,3139
4185,Fri 12/18,California,1809585,22496
4186,Fri 12/18,Colorado,305622,4323
4187,Fri 12/18,Connecticut,162782,5581
4188,Fri 12/18,Delaware,49109,854
4189,Fri 12/18,District of Columbia,26104,728
4190,Fri 12/18,Florida,1181475,20400
4191,Fri 12/18,Georgia,556615,10009
4192,Fri 12/18,Guam,8162,120
4193,Fri 12/18,Hawaii,19937,279
4194,Fri 12/18,Idaho,128498,1280
4195,Fri 12/18,Illinois,888478,16206
4196,Fri 12/18,Indiana,456028,7265
4197,Fri 12/18,Iowa,264729,3451
4198,Fri 12/18,Kansas,203646,2341
4199,Fri 12/18,Kentucky,240345,2618
4200,Fri 12/18,Louisiana,282434,6994
4201,Fri 12/18,Maine,18337,281
4202,Fri 12/18,Maryland,246816,5358
4203,Fri 12/18,Massachusetts,314926,11610
4204,Fri 12/18,Michigan,491339,11861
4205,Fri 12/18,Minnesota,391948,4782
4206,Fri 12/18,Mississippi,190411,4354
4207,Fri 12/18,Missouri,382181,5170
4208,Fri 12/18,Montana,76056,855
4209,Fri 12/18,Nebraska,155068,1490
4210,Fri 12/18,Nevada,200032,2728
4211,Fri 12/18,New Hampshire,34960,638
4212,Fri 12/18,New Jersey,425134,18124
4213,Fri 12/18,New Mexico,127500,2128
4214,Fri 12/18,New York,832033,35775
4215,Fri 12/18,North Carolina,468195,6172
4216,Fri 12/18,North Dakota,89563,1231
4217,Fri 12/18,Northern Mariana Islands,115,2
4218,Fri 12/18,Ohio,605862,7967
4219,Fri 12/18,Oklahoma,251760,2161
4220,Fri 12/18,Oregon,100309,1306
4221,Fri 12/18,Pennsylvania,544417,13664
4222,Fri 12/18,Puerto Rico,99747,1333
4223,Fri 12/18,Rhode Island,77812,1625
4224,Fri 12/18,South Carolina,267076,4872
4225,Fri 12/18,South Dakota,93772,1330
4226,Fri 12/18,Tennessee,490304,5897
4227,Fri 12/18,Texas,1571925,25608
4228,Fri 12/18,Utah,246562,1140
4229,Fri 12/18,Vermont,6243,107
4230,Fri 12/18,Virgin Islands,1900,23
4231,Fri 12/18,Virginia,299388,4598
4232,Fri 12/18,Washington,224594,3168
4233,Fri 12/18,West Virginia,69751,1091
4234,Fri 12/18,Wisconsin,486364,4635
4235,Fri 12/18,Wyoming,41359,351
4236,Sat 12/19,Alabama,319904,4389
4237,Sat 12/19,Alaska,43468,177
4238,Sat 12/19,Arizona,450807,7956
4239,Sat 12/19,Arkansas,200114,3191
4240,Sat 12/19,California,1846943,22651
4241,Sat 12/19,Colorado,308350,4400
4242,Sat 12/19,Connecticut,162782,5581
4243,Sat 12/19,Delaware,50136,858
4244,Sat 12/19,District of Columbia,26342,730
4245,Sat 12/19,Florida,1193157,20472
4246,Sat 12/19,Georgia,562479,10054
4247,Sat 12/19,Guam,8167,120
4248,Sat 12/19,Hawaii,20089,279
4249,Sat 12/19,Idaho,129334,1280
4250,Sat 12/19,Illinois,896003,16326
4251,Sat 12/19,Indiana,460766,7338
4252,Sat 12/19,Iowa,266959,3533
4253,Sat 12/19,Kansas,203650,2341
4254,Sat 12/19,Kentucky,243047,2637
4255,Sat 12/19,Louisiana,282434,6994
4256,Sat 12/19,Maine,18739,292
4257,Sat 12/19,Maryland,248924,5412
4258,Sat 12/19,Massachusetts,319270,11657
4259,Sat 12/19,Michigan,495282,12066
4260,Sat 12/19,Minnesota,394694,4839
4261,Sat 12/19,Mississippi,192111,4390
4262,Sat 12/19,Missouri,384522,5236
4263,Sat 12/19,Montana,76708,864
4264,Sat 12/19,Nebraska,155765,1495
4265,Sat 12/19,Nevada,202164,2754
4266,Sat 12/19,New Hampshire,35609,650
4267,Sat 12/19,New Jersey,429325,18173
4268,Sat 12/19,New Mexico,128930,2155
4269,Sat 12/19,New York,841946,35897
4270,Sat 12/19,North Carolina,473691,6222
4271,Sat 12/19,North Dakota,89794,1237
4272,Sat 12/19,Northern Mariana Islands,115,2
4273,Sat 12/19,Ohio,614429,8031
4274,Sat 12/19,Oklahoma,255868,2189
4275,Sat 12/19,Oregon,101814,1340
4276,Sat 12/19,Pennsylvania,553424,13869
4277,Sat 12/19,Puerto Rico,100826,1342
4278,Sat 12/19,Rhode Island,77812,1625
4279,Sat 12/19,South Carolina,270537,4895
4280,Sat 12/19,South Dakota,94336,1350
4281,Sat 12/19,Tennessee,494497,5953
4282,Sat 12/19,Texas,1585338,25841
4283,Sat 12/19,Utah,248970,1148
4284,Sat 12/19,Vermont,6343,108
4285,Sat 12/19,Virgin Islands,1910,23
4286,Sat 12/19,Virginia,302972,4643
4287,Sat 12/19,Washington,226551,3169
4288,Sat 12/19,West Virginia,71215,1122
4289,Sat 12/19,Wisconsin,490679,4724
4290,Sat 12/19,Wyoming,41488,351
4291,Sun 12/20,Alabama,322452,4389
4292,Sun 12/20,Alaska,43649,176
4293,Sun 12/20,Arizona,453601,7971
4294,Sun 12/20,Arkansas,201650,3237
4295,Sun 12/20,California,1889828,22736
4296,Sun 12/20,Colorado,310522,4420
4297,Sun 12/20,Connecticut,162782,5581
4298,Sun 12/20,Delaware,50616,862
4299,Sun 12/20,District of Columbia,26601,737
4300,Sun 12/20,Florida,1201558,20567
4301,Sun 12/20,Georgia,567654,10056
4302,Sun 12/20,Guam,8171,120
4303,Sun 12/20,Hawaii,20291,280
4304,Sun 12/20,Idaho,130039,1284
4305,Sun 12/20,Illinois,901924,16407
4306,Sun 12/20,Indiana,467258,7404
4307,Sun 12/20,Iowa,267329,3589
4308,Sun 12/20,Kansas,203674,2341
4309,Sun 12/20,Kentucky,244784,2665
4310,Sun 12/20,Louisiana,286145,7042
4311,Sun 12/20,Maine,18946,292
4312,Sun 12/20,Maryland,251069,5448
4313,Sun 12/20,Massachusetts,323531,11717
4314,Sun 12/20,Michigan,495458,12066
4315,Sun 12/20,Minnesota,397378,4909
4316,Sun 12/20,Mississippi,194333,4409
4317,Sun 12/20,Missouri,386259,5262
4318,Sun 12/20,Montana,77170,865
4319,Sun 12/20,Nebraska,156513,1505
4320,Sun 12/20,Nevada,204227,2786
4321,Sun 12/20,New Hampshire,36542,656
4322,Sun 12/20,New Jersey,434500,18194
4323,Sun 12/20,New Mexico,129993,2171
4324,Sun 12/20,New York,851400,36017
4325,Sun 12/20,North Carolina,479875,6259
4326,Sun 12/20,North Dakota,90045,1237
4327,Sun 12/20,Northern Mariana Islands,115,2
4328,Sun 12/20,Ohio,622806,8047
4329,Sun 12/20,Oklahoma,260838,2212
4330,Sun 12/20,Oregon,102930,1341
4331,Sun 12/20,Pennsylvania,560002,13964
4332,Sun 12/20,Puerto Rico,102048,1368
4333,Sun 12/20,Rhode Island,77812,1625
4334,Sun 12/20,South Carolina,273406,4935
4335,Sun 12/20,South Dakota,94727,1361
4336,Sun 12/20,Tennessee,505880,6007
4337,Sun 12/20,Texas,1593201,25948
4338,Sun 12/20,Utah,250964,1155
4339,Sun 12/20,Vermont,6443,111
4340,Sun 12/20,Virgin Islands,1921,23
4341,Sun 12/20,Virginia,306848,4650
4342,Sun 12/20,Washington,227049,3170
4343,Sun 12/20,West Virginia,72342,1128
4344,Sun 12/20,Wisconsin,492724,4745
4345,Sun 12/20,Wyoming,41662,351
4346,Mon 12/21,Alabama,324832,4389
4347,Mon 12/21,Alaska,43801,176
4348,Mon 12/21,Arizona,461345,7972
4349,Mon 12/21,Arkansas,203107,3295
4350,Mon 12/21,California,1933083,22980
4351,Mon 12/21,Colorado,312713,4432
4352,Mon 12/21,Connecticut,167377,5676
4353,Mon 12/21,Delaware,51056,871
4354,Mon 12/21,District of Columbia,26740,742
4355,Mon 12/21,Florida,1212573,20679
4356,Mon 12/21,Georgia,571301,10072
4357,Mon 12/21,Guam,8180,121
4358,Mon 12/21,Hawaii,20423,280
4359,Mon 12/21,Idaho,131468,1305
4360,Mon 12/21,Illinois,906917,16530
4361,Mon 12/21,Indiana,471124,7438
4362,Mon 12/21,Iowa,268736,3589
4363,Mon 12/21,Kansas,207933,2448
4364,Mon 12/21,Kentucky,247243,2701
4365,Mon 12/21,Louisiana,287261,7107
4366,Mon 12/21,Maine,19285,293
4367,Mon 12/21,Maryland,253345,5471
4368,Mon 12/21,Massachusetts,327374,11759
4369,Mon 12/21,Michigan,500461,12146
4370,Mon 12/21,Minnesota,399370,4931
4371,Mon 12/21,Mississippi,195500,4411
4372,Mon 12/21,Missouri,390512,5291
4373,Mon 12/21,Montana,77456,881
4374,Mon 12/21,Nebraska,157418,1530
4375,Mon 12/21,Nevada,206195,2801
4376,Mon 12/21,New Hampshire,37388,656
4377,Mon 12/21,New Jersey,437671,18223
4378,Mon 12/21,New Mexico,130808,2180
4379,Mon 12/21,New York,860856,36147
4380,Mon 12/21,North Carolina,484513,6285
4381,Mon 12/21,North Dakota,90127,1239
4382,Mon 12/21,Northern Mariana Islands,116,2
4383,Mon 12/21,Ohio,629354,8122
4384,Mon 12/21,Oklahoma,263434,2218
4385,Mon 12/21,Oregon,103880,1351
4386,Mon 12/21,Pennsylvania,569413,14021
4387,Mon 12/21,Puerto Rico,102464,1382
4388,Mon 12/21,Rhode Island,80231,1670
4389,Mon 12/21,South Carolina,275733,4962
4390,Mon 12/21,South Dakota,95074,1381
4391,Mon 12/21,Tennessee,515145,6072
4392,Mon 12/21,Texas,1610141,26164
4393,Mon 12/21,Utah,252783,1163
4394,Mon 12/21,Vermont,6534,111
4395,Mon 12/21,Virgin Islands,1921,23
4396,Mon 12/21,Virginia,310890,4654
4397,Mon 12/21,Washington,230642,3186
4398,Mon 12/21,West Virginia,73337,1129
4399,Mon 12/21,Wisconsin,494353,4754
4400,Mon 12/21,Wyoming,42118,351
4401,Tue 12/22,Alabama,329811,4452
4402,Tue 12/22,Alaska,44241,186
4403,Tue 12/22,Arizona,470351,8133
4404,Tue 12/22,Arkansas,205048,3338
4405,Tue 12/22,California,1968430,23254
4406,Tue 12/22,Colorado,315397,4464
4407,Tue 12/22,Connecticut,168960,5703
4408,Tue 12/22,Delaware,51623,872
4409,Tue 12/22,District of Columbia,26900,744
4410,Tue 12/22,Florida,1223007,20753
4411,Tue 12/22,Georgia,579957,10135
4412,Tue 12/22,Guam,8180,121
4413,Tue 12/22,Hawaii,20487,280
4414,Tue 12/22,Idaho,132950,1317
4415,Tue 12/22,Illinois,913265,16677
4416,Tue 12/22,Indiana,474797,7581
4417,Tue 12/22,Iowa,270294,3653
4418,Tue 12/22,Kansas,208109,2448
4419,Tue 12/22,Kentucky,250089,2739
4420,Tue 12/22,Louisiana,290960,7158
4421,Tue 12/22,Maine,19743,303
4422,Tue 12/22,Maryland,255666,5519
4423,Tue 12/22,Massachusetts,331174,11804
4424,Tue 12/22,Michigan,503980,12333
4425,Tue 12/22,Minnesota,401070,4955
4426,Tue 12/22,Mississippi,197691,4490
4427,Tue 12/22,Missouri,393488,5474
4428,Tue 12/22,Montana,78017,901
4429,Tue 12/22,Nebraska,158580,1543
4430,Tue 12/22,Nevada,207351,2832
4431,Tue 12/22,New Hampshire,38008,656
4432,Tue 12/22,New Jersey,442274,18326
4433,Tue 12/22,New Mexico,132075,2203
4434,Tue 12/22,New York,871155,36300
4435,Tue 12/22,North Carolina,491242,6342
